Date,Consumption_kWh,Temperature_C,Day_of_Week,Hour_of_Day
2023-01-03 23:00:00,99.6789203835431,13.672409066906301,1,23
2023-01-04 00:00:00,51.3805292809006,14.00919906811692,2,0
2023-01-04 01:00:00,253.86535711370854,14.337018404770477,2,1
2023-01-04 02:00:00,226.71433596190428,15.139725155314583,2,2
2023-01-04 03:00:00,232.25179201024682,16.922078118827393,2,3
2023-01-04 04:00:00,242.81758667148642,14.931343678539967,2,4
2023-01-04 05:00:00,68.5111629335226,16.171944836793525,2,5
2023-01-04 06:00:00,139.61643213606817,16.39789754305496,2,6
2023-01-04 07:00:00,78.96726488128243,15.912549791356215,2,7
2023-01-04 08:00:00,265.7758564688984,15.003967965184392,2,8
2023-01-04 09:00:00,205.82453170688947,15.890392879485045,2,9
2023-01-04 10:00:00,132.7245062131623,14.958421002829901,2,10
2023-01-04 11:00:00,65.88958757150591,13.932032400119198,2,11
2023-01-04 12:00:00,127.74558042891555,17.57493186438295,2,12
2023-01-04 13:00:00,131.29583050668674,14.119623959671658,2,13
2023-01-04 14:00:00,232.40154458451602,13.907465558051191,2,14
2023-01-04 15:00:00,209.38936783880328,17.139372577451354,2,15
2023-01-04 16:00:00,271.8031856440816,14.839765458748476,2,16
2023-01-04 17:00:00,168.05373129048732,16.240791618951615,2,17
2023-01-04 18:00:00,79.89856148457542,14.962803218002037,2,18
2023-01-04 19:00:00,228.31119680574875,15.219773624729818,2,19
2023-01-04 20:00:00,240.19626215422437,14.7095843336099,2,20
2023-01-04 21:00:00,190.31929939237406,15.040484030786313,2,21
2023-01-04 22:00:00,242.74179498864024,15.31828482640178,2,22
2023-01-04 23:00:00,173.4488990910977,16.56432236752527,2,23
2023-01-05 00:00:00,180.68320734549852,15.735977382143673,3,0
2023-01-05 01:00:00,156.8852545896374,17.471267631118877,3,1
2023-01-05 02:00:00,56.3547816860238,13.871702134660119,3,2
2023-01-05 03:00:00,76.97285674832611,15.72362728246467,3,3
2023-01-05 04:00:00,57.857296421683564,16.05542621200257,3,4
2023-01-05 05:00:00,209.1026028159451,17.40648769410982,3,5
2023-01-05 06:00:00,128.58899526908166,13.929506162123836,3,6
2023-01-05 07:00:00,177.1426727911757,16.03404234618344,3,7
2023-01-05 08:00:00,276.89161848152327,17.16173527662878,3,8
2023-01-05 09:00:00,112.32305728721875,14.722097644629264,3,9
2023-01-05 10:00:00,152.59573075890745,17.266726905735702,3,10
2023-01-05 11:00:00,238.88778463576216,13.844901534368494,3,11
2023-01-05 12:00:00,107.19954137290561,16.705716401873037,3,12
2023-01-05 13:00:00,69.24497745719825,17.51552035680682,3,13
2023-01-05 14:00:00,122.43786322844201,16.419027300505938,3,14
2023-01-05 15:00:00,90.30532181350111,15.553522402992652,3,15
2023-01-05 16:00:00,282.42441308564327,13.984097853691102,3,16
2023-01-05 17:00:00,252.03009489110423,17.492196985717037,3,17
2023-01-05 18:00:00,208.35093912760587,15.70009414800898,3,18
2023-01-05 19:00:00,267.8651475469294,13.94206333588565,3,19
2023-01-05 20:00:00,250.91801922477862,16.59252731793248,3,20
2023-01-05 21:00:00,96.64251472150896,15.767758290068029,3,21
2023-01-05 22:00:00,273.13974962249443,14.344956354042015,3,22
2023-01-05 23:00:00,184.83556047891267,14.71182769168064,3,23
2023-01-06 00:00:00,251.86003879101563,14.119868104382345,4,0
2023-01-06 01:00:00,274.02282498087334,16.166244023759237,4,1
2023-01-06 02:00:00,129.50086874296596,16.36435181484032,4,2
2023-01-06 03:00:00,77.51298113191919,15.906366670997718,4,3
2023-01-06 04:00:00,106.98379063548542,17.15896913246157,4,4
2023-01-06 05:00:00,156.77694715656406,17.341758547985286,4,5
2023-01-06 06:00:00,254.50369148062327,16.367383047510476,4,6
2023-01-06 07:00:00,265.18264581408584,13.963073109650962,4,7
2023-01-06 08:00:00,51.738032632797676,16.700127072170133,4,8
2023-01-06 09:00:00,177.68682564439143,15.598366099829631,4,9
2023-01-06 10:00:00,154.35275078719474,16.195759468930532,4,10
2023-01-06 11:00:00,105.52695261768255,16.537011765181898,4,11
2023-01-06 12:00:00,79.9663418334207,15.348795148997795,4,12
2023-01-06 13:00:00,134.403792850907,17.623401556758942,4,13
2023-01-06 14:00:00,285.72742597812976,14.498065353549963,4,14
2023-01-06 15:00:00,130.80073300518882,16.655370968548755,4,15
2023-01-06 16:00:00,179.6976554358415,13.99391941081755,4,16
2023-01-06 17:00:00,225.75473972379447,17.682242359169845,4,17
2023-01-06 18:00:00,140.9074005948235,14.44081080834933,4,18
2023-01-06 19:00:00,292.9455206802402,14.377487021423999,4,19
2023-01-06 20:00:00,290.6118237355278,15.337135942367512,4,20
2023-01-06 21:00:00,112.94557395634104,15.506525343827267,4,21
2023-01-06 22:00:00,174.31212647309636,14.876614754962185,4,22
2023-01-06 23:00:00,125.21957745419242,16.367054848166227,4,23
2023-01-07 00:00:00,121.2101235943669,15.805377804500251,5,0
2023-01-07 01:00:00,59.2217368386332,14.177576441759598,5,1
2023-01-07 02:00:00,202.39108349497423,15.326634469568317,5,2
2023-01-07 03:00:00,175.66975580721538,17.296909467781788,5,3
2023-01-07 04:00:00,62.86968781249734,16.821135000170102,5,4
2023-01-07 05:00:00,119.66161605915286,16.968962772868874,5,5
2023-01-07 06:00:00,277.06647149166344,16.869096999605336,5,6
2023-01-07 07:00:00,109.89047266674311,15.327670776722686,5,7
2023-01-07 08:00:00,86.22371802280577,14.489583206916913,5,8
2023-01-07 09:00:00,172.36319006939075,15.18794451796423,5,9
2023-01-07 10:00:00,296.41261352765014,17.432364677900416,5,10
2023-01-07 11:00:00,110.51381787787511,18.034253792029304,5,11
2023-01-07 12:00:00,218.03388685146965,16.09490520831352,5,12
2023-01-07 13:00:00,240.4049038321794,14.165464538506717,5,13
2023-01-07 14:00:00,109.4093859980999,14.693987754140064,5,14
2023-01-07 15:00:00,232.05408715296488,15.429275607282742,5,15
2023-01-07 16:00:00,141.9457831798133,16.462438910734843,5,16
2023-01-07 17:00:00,208.07645764839486,14.455615716165724,5,17
2023-01-07 18:00:00,208.38242769022366,17.935813346906986,5,18
2023-01-07 19:00:00,183.94367101868963,15.629861263175464,5,19
2023-01-07 20:00:00,72.57244251360208,17.827005254861096,5,20
2023-01-07 21:00:00,258.82562389730947,17.305896798773837,5,21
2023-01-07 22:00:00,130.19501624293395,17.212699270158787,5,22
2023-01-07 23:00:00,96.62962759996356,16.62496847564995,5,23
2023-01-08 00:00:00,60.19378538869098,16.712364781534223,6,0
2023-01-08 01:00:00,197.72323579706045,16.764381187686638,6,1
2023-01-08 02:00:00,219.3910904605706,16.734391901415805,6,2
2023-01-08 03:00:00,54.14695723196404,16.44155675470415,6,3
2023-01-08 04:00:00,178.02326457482025,18.179436744453582,6,4
2023-01-08 05:00:00,106.6239437994845,17.170079143559256,6,5
2023-01-08 06:00:00,211.29319760236245,17.35583798899347,6,6
2023-01-08 07:00:00,93.59160725124786,17.745038611867162,6,7
2023-01-08 08:00:00,222.73443452561648,15.124880669397129,6,8
2023-01-08 09:00:00,146.68383657513436,14.604671868997778,6,9
2023-01-08 10:00:00,284.1824971841836,16.208165936608967,6,10
2023-01-08 11:00:00,84.3802360364983,16.34004327007297,6,11
2023-01-08 12:00:00,135.26658776256463,17.607579240872496,6,12
2023-01-08 13:00:00,78.36838031014727,16.073117404086478,6,13
2023-01-08 14:00:00,281.1734045696407,16.58852548373812,6,14
2023-01-08 15:00:00,269.33483834524526,16.420526755250272,6,15
2023-01-08 16:00:00,114.4854069287889,14.47218307720617,6,16
2023-01-08 17:00:00,214.99601150854477,16.787359787202135,6,17
2023-01-08 18:00:00,254.30555005030396,17.645800916520532,6,18
2023-01-08 19:00:00,188.80020289986558,14.97075684862077,6,19
2023-01-08 20:00:00,182.41264458900162,16.725207781517135,6,20
2023-01-08 21:00:00,110.46307272511292,16.729448516003306,6,21
2023-01-08 22:00:00,73.2756919514748,15.018870986078571,6,22
2023-01-08 23:00:00,274.3039394883317,14.863109511955422,6,23
2023-01-09 00:00:00,275.10451429083264,18.296586367977227,0,0
2023-01-09 01:00:00,208.27536431831697,15.958377941897705,0,1
2023-01-09 02:00:00,134.75744776217516,15.300310129885759,0,2
2023-01-09 03:00:00,137.3023936531652,15.083042625323763,0,3
2023-01-09 04:00:00,231.48891971755984,17.075271811479467,0,4
2023-01-09 05:00:00,274.27756498814426,16.84976592953901,0,5
2023-01-09 06:00:00,271.77160606627933,16.99331228502389,0,6
2023-01-09 07:00:00,244.96888646440595,14.77824622204354,0,7
2023-01-09 08:00:00,210.50791153857193,18.00747802731277,0,8
2023-01-09 09:00:00,71.03499124876221,15.99752212059328,0,9
2023-01-09 10:00:00,90.40717852365344,15.701050254152724,0,10
2023-01-09 11:00:00,274.63854713176977,16.304133763852345,0,11
2023-01-09 12:00:00,201.60726491489748,16.022066831958043,0,12
2023-01-09 13:00:00,52.29926290415741,17.923224419626813,0,13
2023-01-09 14:00:00,75.36788571650803,18.19307338628199,0,14
2023-01-09 15:00:00,215.87544227701395,15.696954666347843,0,15
2023-01-09 16:00:00,51.265395961554674,17.94599657840875,0,16
2023-01-09 17:00:00,90.20201285437466,17.623456644003326,0,17
2023-01-09 18:00:00,187.18344734164654,18.22770481815736,0,18
2023-01-09 19:00:00,222.97379942317332,15.494584602357147,0,19
2023-01-09 20:00:00,212.99031487565014,16.826528397184134,0,20
2023-01-09 21:00:00,106.06732736513995,15.623977793323663,0,21
2023-01-09 22:00:00,228.04480533688397,17.82928428486022,0,22
2023-01-09 23:00:00,109.31227187420001,14.561309160991508,0,23
2023-01-10 00:00:00,131.34992453981693,16.80639432958599,1,0
2023-01-10 01:00:00,236.62285127950602,15.911035882335216,1,1
2023-01-10 02:00:00,212.40822476180367,15.852060660965703,1,2
2023-01-10 03:00:00,262.3058526235445,17.148053996046883,1,3
2023-01-10 04:00:00,214.40322307508583,17.981468554628496,1,4
2023-01-10 05:00:00,192.0771508338679,17.019413564910657,1,5
2023-01-10 06:00:00,73.41869195702311,18.00242433739604,1,6
2023-01-10 07:00:00,141.92895076485837,15.655220471639886,1,7
2023-01-10 08:00:00,116.30059192043136,16.681938218645417,1,8
2023-01-10 09:00:00,110.9974108447709,16.41317490181534,1,9
2023-01-10 10:00:00,293.2526386881114,14.664705456341924,1,10
2023-01-10 11:00:00,148.2744311666901,16.852470706825535,1,11
2023-01-10 12:00:00,273.0116387942783,17.278414866260846,1,12
2023-01-10 13:00:00,207.78465649931573,17.00706977857697,1,13
2023-01-10 14:00:00,248.7028258854121,17.591625499400774,1,14
2023-01-10 15:00:00,175.65927327629802,16.938956909918957,1,15
2023-01-10 16:00:00,194.22597115658976,14.927691852154156,1,16
2023-01-10 17:00:00,173.12942345471598,15.133564106871571,1,17
2023-01-10 18:00:00,98.81074694951113,17.06077063595989,1,18
2023-01-10 19:00:00,230.61302881537634,15.781878542732839,1,19
2023-01-10 20:00:00,120.19309061021394,15.00763087016792,1,20
2023-01-10 21:00:00,56.07899160786346,16.414549033483986,1,21
2023-01-10 22:00:00,211.36807397679195,16.920515280490164,1,22
2023-01-10 23:00:00,94.27766985176223,16.025294789159403,1,23
2023-01-11 00:00:00,285.1146460882286,17.59913070774456,2,0
2023-01-11 01:00:00,288.48214425064685,17.299562506137743,2,1
2023-01-11 02:00:00,278.7160975551121,16.062836801137866,2,2
2023-01-11 03:00:00,142.5396750638611,17.758135859927666,2,3
2023-01-11 04:00:00,53.864154132216854,17.34050740276883,2,4
2023-01-11 05:00:00,282.07964064693135,17.302589333010218,2,5
2023-01-11 06:00:00,157.04603707932858,16.973598300285595,2,6
2023-01-11 07:00:00,291.6637047609174,14.81252493832562,2,7
2023-01-11 08:00:00,290.9049942723132,17.560072854887487,2,8
2023-01-11 09:00:00,263.25236386684,16.285288222939037,2,9
2023-01-11 10:00:00,123.61222301739642,18.558635915513484,2,10
2023-01-11 11:00:00,146.27443215048132,18.06721125075859,2,11
2023-01-11 12:00:00,262.78416787921424,17.15312420768133,2,12
2023-01-11 13:00:00,129.23050128906942,15.818147487816326,2,13
2023-01-11 14:00:00,92.37318667152311,15.631361428851857,2,14
2023-01-11 15:00:00,189.20031561458754,16.18510256221451,2,15
2023-01-11 16:00:00,284.03869354019525,16.736905398491587,2,16
2023-01-11 17:00:00,224.00744916874325,16.021965130241952,2,17
2023-01-11 18:00:00,192.51529252234124,16.904489587162075,2,18
2023-01-11 19:00:00,74.29412344269213,15.513320869086545,2,19
2023-01-11 20:00:00,203.75180667479245,18.769757022058005,2,20
2023-01-11 21:00:00,297.51346252606584,15.297669632964073,2,21
2023-01-11 22:00:00,85.021003809131,18.600812649041416,2,22
2023-01-11 23:00:00,179.58241309093418,18.534411844672622,2,23
2023-01-12 00:00:00,269.3432679819889,16.98860446264268,3,0
2023-01-12 01:00:00,235.1921544385511,17.79386538302415,3,1
2023-01-12 02:00:00,224.253935248817,16.645478268245423,3,2
2023-01-12 03:00:00,225.6210209967773,17.428483183908586,3,3
2023-01-12 04:00:00,139.8727878049388,16.27770743386444,3,4
2023-01-12 05:00:00,123.39796106612334,16.127097583169622,3,5
2023-01-12 06:00:00,252.3402888696284,17.242437474310414,3,6
2023-01-12 07:00:00,252.52834866979518,16.929092854079844,3,7
2023-01-12 08:00:00,266.7680796450259,17.261774460113383,3,8
2023-01-12 09:00:00,278.31013813911784,16.097325129640502,3,9
2023-01-12 10:00:00,177.83559971523445,16.425566943900716,3,10
2023-01-12 11:00:00,175.37907367179992,15.30037925880255,3,11
2023-01-12 12:00:00,249.5737947416938,15.180943688896779,3,12
2023-01-12 13:00:00,212.4909826944413,15.992716482241459,3,13
2023-01-12 14:00:00,225.49171931442584,15.282924141187465,3,14
2023-01-12 15:00:00,248.94816735902526,15.408083251649177,3,15
2023-01-12 16:00:00,272.50133545439155,18.251744721215058,3,16
2023-01-12 17:00:00,134.49878921288393,15.162571535874974,3,17
2023-01-12 18:00:00,143.89573815998602,17.649892533712098,3,18
2023-01-12 19:00:00,73.49548496021725,16.11139592175237,3,19
2023-01-12 20:00:00,194.57003524904349,18.514390172550897,3,20
2023-01-12 21:00:00,58.98556844918552,16.97521806232381,3,21
2023-01-12 22:00:00,166.39950453311502,16.264595183046676,3,22
2023-01-12 23:00:00,185.66115867689416,17.1198844539997,3,23
2023-01-13 00:00:00,121.6353130320711,16.584199093074094,4,0
2023-01-13 01:00:00,197.7083151422527,17.32060851772785,4,1
2023-01-13 02:00:00,57.62506248476236,15.528571907374424,4,2
2023-01-13 03:00:00,59.337047187303604,19.06543754956581,4,3
2023-01-13 04:00:00,255.65014016491457,16.786733078936763,4,4
2023-01-13 05:00:00,140.04766035281574,16.48446507876357,4,5
2023-01-13 06:00:00,81.7651281629712,17.939413783296022,4,6
2023-01-13 07:00:00,180.5608150137011,16.561202800785136,4,7
2023-01-13 08:00:00,242.4983882746527,18.445732090731532,4,8
2023-01-13 09:00:00,103.95525687421079,16.936746371275195,4,9
2023-01-13 10:00:00,205.72261895475006,18.004924633881515,4,10
2023-01-13 11:00:00,71.33686624844199,15.563530253708473,4,11
2023-01-13 12:00:00,62.92043029215192,18.525219433783523,4,12
2023-01-13 13:00:00,182.838657892037,18.09063883516538,4,13
2023-01-13 14:00:00,185.15878040252662,16.00165708762566,4,14
2023-01-13 15:00:00,209.35747537455163,15.742955984088649,4,15
2023-01-13 16:00:00,231.5228334306654,16.434002193306988,4,16
2023-01-13 17:00:00,293.96301986563367,19.080134874171392,4,17
2023-01-13 18:00:00,179.07508707529882,16.210197434661175,4,18
2023-01-13 19:00:00,130.73911823531148,17.0143974496087,4,19
2023-01-13 20:00:00,248.79654869217592,15.31698586157155,4,20
2023-01-13 21:00:00,117.70806281551856,16.792830285669332,4,21
2023-01-13 22:00:00,159.74285517640902,17.496214298033095,4,22
2023-01-13 23:00:00,69.61409533556649,19.030445611795436,4,23
2023-01-14 00:00:00,56.33768585386438,17.291903119926438,5,0
2023-01-14 01:00:00,290.66210366948127,18.508398872592963,5,1
2023-01-14 02:00:00,258.99503012805144,17.42748961156157,5,2
2023-01-14 03:00:00,223.9935515234245,15.409127410494406,5,3
2023-01-14 04:00:00,152.2382361035675,16.51302761141591,5,4
2023-01-14 05:00:00,93.32358001771144,17.562198530699916,5,5
2023-01-14 06:00:00,89.10926066777151,19.069381183009597,5,6
2023-01-14 07:00:00,112.56072454114883,18.71053040576784,5,7
2023-01-14 08:00:00,187.30666617653011,16.19443389490222,5,8
2023-01-14 09:00:00,228.6489806750156,16.168452050012046,5,9
2023-01-14 10:00:00,215.0493441794328,16.099704706843323,5,10
2023-01-14 11:00:00,119.9834742364857,18.992007345133562,5,11
2023-01-14 12:00:00,288.7163201657985,18.719674103330117,5,12
2023-01-14 13:00:00,234.47422917394212,18.415539756779545,5,13
2023-01-14 14:00:00,188.58851312785018,16.893941823735585,5,14
2023-01-14 15:00:00,202.93018655858805,17.347518321713284,5,15
2023-01-14 16:00:00,154.90001560694748,17.19431541636982,5,16
2023-01-14 17:00:00,111.93274737528937,16.35757259147259,5,17
2023-01-14 18:00:00,138.99316966281538,17.371082857635027,5,18
2023-01-14 19:00:00,239.46152761609227,15.479946160399514,5,19
2023-01-14 20:00:00,53.598372157438966,15.892189539455877,5,20
2023-01-14 21:00:00,79.01816012672906,18.918293283534336,5,21
2023-01-14 22:00:00,61.50066050543819,18.385639593678324,5,22
2023-01-14 23:00:00,60.182200579742535,17.077378558171848,5,23
2023-01-15 00:00:00,263.86514600275177,17.461489533530536,6,0
2023-01-15 01:00:00,225.9144648450059,16.879865553159625,6,1
2023-01-15 02:00:00,168.5434572718313,18.3699701617414,6,2
2023-01-15 03:00:00,74.45854016275037,18.55057884905012,6,3
2023-01-15 04:00:00,172.90396877920807,18.473949083592043,6,4
2023-01-15 05:00:00,168.36794269514144,18.31823216080041,6,5
2023-01-15 06:00:00,93.30046747750379,16.25277829933431,6,6
2023-01-15 07:00:00,158.46291230949328,16.79361528543525,6,7
2023-01-15 08:00:00,149.62618359934336,17.328090269520956,6,8
2023-01-15 09:00:00,203.96252451305412,16.778852390006186,6,9
2023-01-15 10:00:00,208.77341271691094,18.482411849628903,6,10
2023-01-15 11:00:00,61.32600244301113,16.787034497081144,6,11
2023-01-15 12:00:00,143.6531536566178,16.02951682108976,6,12
2023-01-15 13:00:00,206.4649789285591,17.079717075186373,6,13
2023-01-15 14:00:00,175.78406464502194,19.410178506742053,6,14
2023-01-15 15:00:00,264.1224602970806,16.40101064793847,6,15
2023-01-15 16:00:00,214.67340790473625,17.953082560939283,6,16
2023-01-15 17:00:00,90.73360677035743,17.243301758256926,6,17
2023-01-15 18:00:00,67.64218685010746,15.802468164396304,6,18
2023-01-15 19:00:00,210.6048195515789,17.476835350261613,6,19
2023-01-15 20:00:00,56.62782763540545,18.340943967303463,6,20
2023-01-15 21:00:00,196.44389531836583,17.592122972834442,6,21
2023-01-15 22:00:00,285.0575603562394,19.0346224280969,6,22
2023-01-15 23:00:00,193.86854446896973,16.708900026505784,6,23
2023-01-16 00:00:00,147.0424815516305,15.905101111437355,0,0
2023-01-16 01:00:00,210.82205461058828,19.313318015185104,0,1
2023-01-16 02:00:00,164.56322262287915,17.08679078138815,0,2
2023-01-16 03:00:00,186.40419732898374,17.886576072608356,0,3
2023-01-16 04:00:00,285.3662021941313,18.755913520035957,0,4
2023-01-16 05:00:00,146.52565945019356,16.89210148134876,0,5
2023-01-16 06:00:00,290.2976409559785,18.4664494469059,0,6
2023-01-16 07:00:00,276.33766048901595,16.150409816242046,0,7
2023-01-16 08:00:00,98.94778369732411,16.780851179403502,0,8
2023-01-16 09:00:00,67.34032521879136,16.201459155983688,0,9
2023-01-16 10:00:00,75.19450034435667,18.874477909555157,0,10
2023-01-16 11:00:00,54.55545641288743,16.52709032143628,0,11
2023-01-16 12:00:00,73.6107401889821,18.513043943208707,0,12
2023-01-16 13:00:00,220.7516933540892,19.42355828452123,0,13
2023-01-16 14:00:00,67.79716211505725,17.76838713507034,0,14
2023-01-16 15:00:00,129.7439075734403,17.824347296813382,0,15
2023-01-16 16:00:00,261.2188277423636,17.515295651272112,0,16
2023-01-16 17:00:00,55.81798393395647,16.98165142211566,0,17
2023-01-16 18:00:00,253.61712064723395,17.58763905686725,0,18
2023-01-16 19:00:00,120.46369369334998,18.103175758244355,0,19
2023-01-16 20:00:00,79.54120690541407,19.642837221670657,0,20
2023-01-16 21:00:00,224.18429134103766,19.456853078291,0,21
2023-01-16 22:00:00,207.235711694971,19.161329182859205,0,22
2023-01-16 23:00:00,269.36800338176323,19.276160598233172,0,23
2023-01-17 00:00:00,233.76776095097145,17.597954887787935,1,0
2023-01-17 01:00:00,250.87023259621213,18.363253752435973,1,1
2023-01-17 02:00:00,120.50864314282663,19.320660210899703,1,2
2023-01-17 03:00:00,94.35988594493071,17.31911183729416,1,3
2023-01-17 04:00:00,237.6536879102146,19.60127272805321,1,4
2023-01-17 05:00:00,251.708684816816,17.42427967588359,1,5
2023-01-17 06:00:00,297.62628550016836,18.172377274133172,1,6
2023-01-17 07:00:00,153.15441922785664,18.614175219046906,1,7
2023-01-17 08:00:00,143.0045214481958,19.584232736528403,1,8
2023-01-17 09:00:00,244.1032401854992,16.767236659998286,1,9
2023-01-17 10:00:00,135.20088506325447,18.78020091403365,1,10
2023-01-17 11:00:00,282.6893314008912,17.885843337099264,1,11
2023-01-17 12:00:00,264.60318796075296,16.88371209703279,1,12
2023-01-17 13:00:00,157.24850684375457,18.92281198277672,1,13
2023-01-17 14:00:00,237.71776694787434,18.032173376772064,1,14
2023-01-17 15:00:00,238.6357185211706,18.474077711037193,1,15
2023-01-17 16:00:00,75.78096720898316,17.128683411420653,1,16
2023-01-17 17:00:00,275.63822666989165,17.769070185831996,1,17
2023-01-17 18:00:00,176.3130931119643,18.320285153062308,1,18
2023-01-17 19:00:00,256.61436652693544,17.47740370238855,1,19
2023-01-17 20:00:00,130.01240025765293,16.658141422945285,1,20
2023-01-17 21:00:00,273.8808071240501,19.718102569543433,1,21
2023-01-17 22:00:00,147.30041968354078,17.924298612099882,1,22
2023-01-17 23:00:00,52.70941287007459,18.82099629608466,1,23
2023-01-18 00:00:00,276.3454941048159,17.536388459958363,2,0
2023-01-18 01:00:00,72.82166919653339,17.319610116872422,2,1
2023-01-18 02:00:00,129.8284093976037,17.534622130348748,2,2
2023-01-18 03:00:00,287.51549176270123,17.549631884449695,2,3
2023-01-18 04:00:00,287.651786734389,18.09644463945958,2,4
2023-01-18 05:00:00,193.35947203082154,18.10048101200214,2,5
2023-01-18 06:00:00,207.95930304244982,17.922092638436585,2,6
2023-01-18 07:00:00,162.11138049457995,16.479494840290755,2,7
2023-01-18 08:00:00,123.30269292451614,17.931526419671304,2,8
2023-01-18 09:00:00,132.16613634247898,16.630511388177826,2,9
2023-01-18 10:00:00,218.1296140192596,16.46550868472854,2,10
2023-01-18 11:00:00,238.09363235942,19.698416630631794,2,11
2023-01-18 12:00:00,247.89476093146214,18.394500500698907,2,12
2023-01-18 13:00:00,247.40453569863848,18.619525829015465,2,13
